"dorsal_fin.number","dorsal_fin.percentage","adipos_fin.number","adipos_fin.percentage","caudal_fin.number","caudal_fin.percentage","anal_fin.number","anal_fin.percentage","pelvic_fin.number","pelvic_fin.percentage","pectoral_fin.number","pectoral_fin.percentage","head.number","head.percentage","eye.number","eye.percentage","caudal_fin_ray.number","caudal_fin_ray.percentage","alt_fin_ray.number","alt_fin_ray.percentage","trunk.number","trunk.percentage","file.name"
1,1,2,0.99878640776699,1,1,1,1,1,1,2,0.908052541404911,1,1,1,1,0,0,0,0,2,0.966396834899399,"INHS_FISH_68385"
1,1,2,0.951612903225806,1,1,1,1,2,0.99058622165169,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_68396"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_68402"
1,1,1,1,1,1,2,0.998770491803279,2,0.974545454545454,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_68404"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.970329897234708,"INHS_FISH_6841"
1,1,3,0.473085670962851,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,3,0.999659010643739,"INHS_FISH_68412"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.976242196185752,"INHS_FISH_68416"
1,1,0,0,1,1,3,0.99620253164557,2,0.698508853681267,1,1,1,1,2,0.965879265091864,0,0,0,0,1,1,"INHS_FISH_68426"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_68430"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,3,0.992731902702989,"INHS_FISH_68441"
1,1,0,0,1,1,1,1,2,0.993429697766097,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_68442"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_68446"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_68450"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_68452"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_68514"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.957062692024478,"INHS_FISH_68515"
1,1,0,0,1,1,1,1,1,1,1,1,2,0.999653939324028,1,1,0,0,0,0,1,1,"INHS_FISH_68522"
1,1,1,1,2,0.99983049410967,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_68550"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.972446373850868,"INHS_FISH_68570"
1,1,0,0,1,1,1,1,2,0.743673851921275,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_68587"
1,1,0,0,1,1,1,1,1,1,2,0.917037037037037,1,1,1,1,0,0,0,0,2,0.981624972326766,"INHS_FISH_68597"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.971455971117504,"INHS_FISH_68614"
1,1,3,0.865168539325843,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_68634"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_68637"
1,1,0,0,1,1,1,1,3,0.6842287694974,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_6864"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_68654"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_68661"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_68667"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_68668"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_68721"
1,1,0,0,2,0.999777703679004,1,1,1,1,1,1,1,1,1,1,0,0,0,0,3,0.981492905613819,"INHS_FISH_68723"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.980164936726859,"INHS_FISH_68743"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_6876"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_68766"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,3,0.974107324574297,"INHS_FISH_6878"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.988241347478019,"INHS_FISH_688"
1,1,0,0,1,1,0,0,2,0.529475685954904,1,1,1,1,1,1,0,0,0,0,2,0.984436173812171,"INHS_FISH_68803"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_68819"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_68821"
1,1,0,0,1,1,1,1,1,1,2,0.943620178041543,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_68835"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_68851"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.983772593713828,"INHS_FISH_68855"
1,1,2,0.727272727272727,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_68857"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_68859"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.958694318321266,"INHS_FISH_6886"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_6888"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.999951768876456,"INHS_FISH_68880"
1,1,2,0.987654320987654,1,1,1,1,2,0.658459373900809,1,1,1,1,1,1,0,0,0,0,2,0.982958087980603,"INHS_FISH_68882"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_68910"
1,1,1,1,1,1,2,0.999754901960784,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_68924"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_68926"
1,1,0,0,1,1,1,1,2,0.994772608468374,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_68965"
1,1,3,0.772727272727273,1,1,4,0.996981132075472,2,0.791478129713424,1,1,1,1,1,1,0,0,0,0,2,0.993024402267686,"INHS_FISH_68966"
2,0.983623336745138,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.984385728454085,"INHS_FISH_68967"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.970315106162377,"INHS_FISH_68995"
1,1,2,0.757575757575758,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_69004"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_69006"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.977085662026217,"INHS_FISH_6901"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.959640897224146,"INHS_FISH_69015"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.982821337213396,"INHS_FISH_69025"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_6903"
1,1,1,1,1,1,1,1,1,1,2,0.962140333165068,1,1,1,1,0,0,0,0,2,0.984346877556586,"INHS_FISH_69041"
1,1,0,0,1,1,1,1,3,0.550650820599887,2,0.994440031771247,1,1,1,1,0,0,0,0,2,0.999870640587809,"INHS_FISH_69042"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_69043"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_69059"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_69077"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,2,0.991323210412148,0,0,0,0,1,1,"INHS_FISH_69082"
1,1,0,0,2,0.999366386820846,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.974011997985071,"INHS_FISH_69094"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_69099"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.987899099467867,"INHS_FISH_69103"
1,1,1,1,1,1,1,1,2,0.542920029347029,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_69105"
1,1,0,0,2,0.999905231235785,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_69111"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_69117"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_69128"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_6913"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_6915"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_6917"
1,1,0,0,1,1,3,0.998879342547628,2,0.657350689127106,1,1,2,0.999691675231244,1,1,0,0,0,0,1,1,"INHS_FISH_6918"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.967250449793892,"INHS_FISH_6927"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.996251318772587,"INHS_FISH_6950"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_69564"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_69572"
1,1,1,1,1,1,1,1,2,0.945216680294358,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_69579"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_69597"
1,1,0,0,1,1,1,1,2,0.893918609967993,1,1,1,1,2,0.959636730575177,0,0,0,0,2,0.988254876219055,"INHS_FISH_6963"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_6972"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_6995"
1,1,0,0,1,1,1,1,2,0.993087557603687,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_70"
1,1,0,0,1,1,1,1,2,0.811285846438483,2,0.97341211225997,1,1,1,1,0,0,0,0,2,0.951339395428852,"INHS_FISH_7050"
1,1,3,0.957446808510638,2,0.998473800237409,1,1,2,0.976141785957737,2,0.99748427672956,1,1,2,0.965986394557823,0,0,0,0,1,1,"INHS_FISH_7088"
2,0.999558498896247,3,0.505649717514124,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_711"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_7114"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_7122"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_7137"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_7141"
1,1,0,0,2,0.996944094912817,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_7157"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_7167"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_7168"
1,1,0,0,1,1,1,1,2,0.623300090661831,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_7171"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_7192"
1,1,3,0.480769230769231,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.990155763239875,"INHS_FISH_7195"
1,1,0,0,1,1,1,1,2,0.511383039271486,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_7199"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_7213"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_7218"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.981598074163233,"INHS_FISH_7230"
1,1,0,0,2,0.99827521559805,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_7240"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.97300449098082,"INHS_FISH_7252"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.997611698172724,"INHS_FISH_7258"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_7260"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_7264"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_7268"
1,1,2,0.972789115646258,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.974939118884215,"INHS_FISH_7298"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_7308"
1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_734"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_7342"
1,1,2,0.852173913043478,1,1,2,0.999256505576208,2,0.516407599309154,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_7343"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.989027470792548,"INHS_FISH_736"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,2,0.934829833454019,0,0,0,0,2,0.980574488802337,"INHS_FISH_73611"
1,1,0,0,1,1,1,1,1,1,2,0.750243902439024,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_73612"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.97905376049027,"INHS_FISH_73615"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_73617"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_73632"
1,1,0,0,2,0.999835323178263,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_73637"
1,1,0,0,1,1,2,0.896907216494845,2,0.551306564690886,2,0.975064488392089,1,1,1,1,0,0,0,0,2,0.969388001642949,"INHS_FISH_73652"
1,1,0,0,2,0.999678998475243,2,0.97979797979798,2,0.542225201072386,1,1,1,1,1,1,0,0,0,0,2,0.977483660800262,"INHS_FISH_73653"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,2,0.985838779956427,0,0,0,0,1,1,"INHS_FISH_73656"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.978604078192369,"INHS_FISH_73669"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_73688"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_73701"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_73735"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_73738"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.986529753464758,"INHS_FISH_73739"
1,1,0,0,1,1,1,1,2,0.829586656997825,1,1,1,1,1,1,0,0,0,0,2,0.933822804769883,"INHS_FISH_7374"
2,0.999599198396794,0,0,1,1,1,1,2,0.96662830840046,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_73741"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_73742"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.961978323159337,"INHS_FISH_73757"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_73762"
1,1,2,0.831325301204819,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_73763"
1,1,0,0,1,1,1,1,3,0.829008176324209,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_73764"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_73778"
1,1,0,0,1,1,1,1,2,0.676876379690949,1,1,1,1,1,1,0,0,0,0,2,0.983845863597774,"INHS_FISH_73791"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_73795"
1,1,0,0,1,1,2,0.999449642267474,2,0.791450777202073,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_73796"
1,1,1,1,2,0.999523809523809,2,0.999391727493917,2,0.787906137184116,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_73811"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_73831"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_7384"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_73844"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_73852"
1,1,0,0,1,1,1,1,1,1,1,1,2,0.999689858368655,1,1,0,0,0,0,2,0.999934045640417,"INHS_FISH_73860"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_73863"
1,1,0,0,2,0.99922420480993,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_73865"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_73867"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,4,0.953246827977098,"INHS_FISH_73899"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_73902"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_73903"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_73905"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.960662676981463,"INHS_FISH_73907"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_73909"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_73922"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_73926"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_73928"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,2,0.988965517241379,0,0,0,0,1,1,"INHS_FISH_73945"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_73956"
1,1,0,0,3,0.999219207495608,1,1,3,0.888778054862843,2,0.925553319919517,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_73960"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.980815404730774,"INHS_FISH_73962"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_73969"
1,1,0,0,1,1,1,1,1,1,2,0.98051539912005,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_73972"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_73975"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_73976"
1,1,2,0.920792079207921,3,0.998897090014423,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_73989"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_73990"
1,1,0,0,1,1,2,0.624,2,0.549761778718899,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_73994"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_73996"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_73999"
1,1,0,0,1,1,1,1,2,0.691677588466579,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_74005"
1,1,0,0,1,1,1,1,3,0.847336628226249,1,1,1,1,1,1,0,0,0,0,2,0.956687733780472,"INHS_FISH_74016"
1,1,2,0.959459459459459,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.969198331576294,"INHS_FISH_74018"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_74019"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_74028"
1,1,0,0,2,0.996960766255296,1,1,1,1,2,0.737068965517241,1,1,1,1,0,0,0,0,2,0.959406482199024,"INHS_FISH_74042"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.983879933296276,"INHS_FISH_74044"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_74045"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_74047"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_74049"
1,1,1,1,1,1,1,1,3,0.549400252525252,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_74059"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.999973932537407,"INHS_FISH_7410"
1,1,0,0,1,1,1,1,2,0.992849846782431,1,1,1,1,1,1,0,0,0,0,2,0.973603824180949,"INHS_FISH_7414"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.986387678904792,"INHS_FISH_74179"
1,1,0,0,1,1,1,1,2,0.949429846306396,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_74182"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.961714947856315,"INHS_FISH_74195"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.987059145174519,"INHS_FISH_74197"
1,1,0,0,2,0.998788298424788,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_74198"
1,1,1,1,2,0.999686765857479,1,1,1,1,3,0.976947040498442,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_74200"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_74201"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.976597259298808,"INHS_FISH_74202"
1,1,0,0,1,1,1,1,1,1,2,0.9656283566058,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_74203"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_74210"
1,1,0,0,1,1,1,1,2,0.507373156710822,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_74218"
1,1,1,1,1,1,2,0.714285714285714,2,0.577343300747556,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_74219"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.975795370468238,"INHS_FISH_74239"
1,1,0,0,1,1,1,1,1,1,2,0.984756097560976,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_7425"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_74262"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_7427"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_74284"
1,1,2,0.894736842105263,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_74312"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.999133595367905,"INHS_FISH_74313"
1,1,0,0,1,1,1,1,3,0.645410628019324,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_74321"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_74340"
1,1,0,0,2,0.999776602874376,2,0.769230769230769,2,0.569932104752667,1,1,1,1,1,1,0,0,0,0,2,0.994677938632033,"INHS_FISH_7436"
1,1,0,0,1,1,2,0.999469214437367,2,0.593228421554602,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_74365"
1,1,0,0,1,1,1,1,1,1,2,0.942723004694836,1,1,1,1,0,0,0,0,2,0.993648393194707,"INHS_FISH_74367"
1,1,1,1,1,1,1,1,1,1,1,1,2,0.999580668833211,1,1,0,0,0,0,1,1,"INHS_FISH_74369"
1,1,0,0,2,0.999842333464722,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.982890949792133,"INHS_FISH_74384"
1,1,3,0.5,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_74433"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0.985420507050346,"INHS_FISH_7445"
1,1,2,0.683544303797468,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_74467"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_74472"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_7449"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_74490"
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,"INHS_FISH_74493"
1,1,0,0,1,1,2,0.999111111111111,2,0.575186493914409,1,1,1,1,1,1,0,0,0,0,2,0.974132531629713,"INHS_FISH_7450"
