"","original_file_name","id.x","file_name","catalog_id","dataset","path","scientific_name.x","genus.x","family.x","institution","width","height","size","id.y","image_metadata_id","user_id","fish_number","has_ruler","has_label","labelname_matched_imagefilename","barcode_visible","label_detailed","has_colorbar","has_label_attached_fish","non_specimen_objects","if_overlapping","specimen_angled","specimen_viewing","straight_curved","if_missing_parts","if_parts_visible","fins_folded_oddly","brightness","if_background_uniform","if_focus","color_issues","image_quality","scientific_name.y","genus.y","family.y"
"5006","INHS_FISH_79145.jpg",136823,"INHS_136823.JPG",79145,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_79145.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11030205,"13bf36c6-d1d7-5635-9fea-ac3c7e6cceb8","bd38e86c-d67a-47dd-851c-12a2501d4cbb",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis volucellus","Notropis ","Cyprinidae"
"5007","INHS_FISH_79155.jpg",136825,"INHS_136825.JPG",79155,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_79155.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,10525932,"6ebeb7de-9eb1-5cbb-b6d1-08ebb7f24f66","cf49e5a9-09cb-42e8-ae2a-ce7bda690633",10,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","True","True","none",9,"Notropis leuciodus","Notropis ","Cyprinidae"
"5010","INHS_FISH_79202.jpg",136833,"INHS_136833.JPG",79202,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_79202.jpg","Notropis rubellus","Notropis ","Cyprinidae","INHS",6016,4016,10973688,"0ef95dbf-4f2c-563c-8cbf-90e1d50dafaa","9ee6de01-bda5-43c7-899c-01164a2d6e1a",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",5,"Notropis rubellus","Notropis ","Cyprinidae"
"5011","INHS_FISH_79214.jpg",136835,"INHS_136835.JPG",79214,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_79214.jpg","Notropis photogenis","Notropis ","Cyprinidae","INHS",6016,4016,10410980,"f229e542-db43-5cab-9dc7-cbb1b960b016","30d630c4-2734-4821-9f20-503e6843ea43",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",5,"Notropis photogenis","Notropis ","Cyprinidae"
"5013","INHS_FISH_79253.jpg",136837,"INHS_136837.JPG",79253,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_79253.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,11617156,"8c895851-1f07-5395-aeac-bf9dfa08ee86","7c7fdd46-7dce-455a-9681-615fb1a111d4",15,1,"True","True","True","False","detailed","False","False","clear disks","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis leuciodus","Notropis ","Cyprinidae"
"5017","INHS_FISH_79287.jpg",136844,"INHS_136844.JPG",79287,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_79287.jpg","Notropis photogenis","Notropis ","Cyprinidae","INHS",6016,4016,10625407,"c9417ca8-1982-5ff6-bab0-02ea131273d4","63cc1a7a-1670-4ba9-8dce-81eab3179e9a",15,1,"True","True","True","False","detailed","False","False","clear disks","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis photogenis","Notropis ","Cyprinidae"
"5025","INHS_FISH_79398.jpg",136857,"INHS_136857.JPG",79398,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_79398.jpg","Notropis photogenis","Notropis ","Cyprinidae","INHS",6016,4016,10546704,"b88585ff-809e-5ec1-a6b0-5e602873a921","c8af129d-d209-4244-8c35-144ad1905fd2",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",7,"Notropis photogenis","Notropis ","Cyprinidae"
"5026","INHS_FISH_79402.jpg",136859,"INHS_136859.JPG",79402,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_79402.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,10961864,"7f2cbe51-3d8c-54e4-96fa-bb0fd259252f","332d710b-8683-4316-a229-fdf0f79f1a9d",14,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","True","True","none",5,"Notropis leuciodus","Notropis ","Cyprinidae"
"5048","INHS_FISH_79653.jpg",136923,"INHS_136923.JPG",79653,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_79653.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10795898,"256d4165-f5d9-5007-a35f-638e3b39a7b6","39905354-062d-4aec-83d3-3d0a3156d377",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",5,"Notropis texanus","Notropis ","Cyprinidae"
"5060","INHS_FISH_79758.jpg",136949,"INHS_136949.JPG",79758,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_79758.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10797708,"253b33b2-82d2-5b59-a470-58402a4714d7","7fc796ed-d5df-4192-b827-08701acac7a4",16,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",5,"Notropis texanus","Notropis ","Cyprinidae"
"5063","INHS_FISH_79784.jpg",136959,"INHS_136959.JPG",79784,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_79784.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11058458,"acb3eeee-f374-581b-9dd2-98553ef2ed81","6d1e03ca-b395-4109-8b00-87c9633d272b",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis volucellus","Notropis ","Cyprinidae"
"5068","INHS_FISH_79848.jpg",136977,"INHS_136977.JPG",79848,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_79848.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11336466,"5044e834-f314-56de-95ec-74a0ea2f498a","6df8c99d-ae43-4cf1-a660-5f6f3aa99436",12,1,"True","True","True","False","detailed","False","False","no","False",6,"left","straight","False","True","False","normal","False","True","none",6,"Notropis volucellus","Notropis ","Cyprinidae"
"5070","INHS_FISH_79899.jpg",136996,"INHS_136996.JPG",79899,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_79899.jpg","Notropis baileyi","Notropis ","Cyprinidae","INHS",6016,4016,9215708,"93824239-4b06-5697-9999-cff1247bb0c2","567d40aa-7a3f-492e-b681-d11f57980555",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","True","True","none",7,"Notropis baileyi","Notropis ","Cyprinidae"
"5072","INHS_FISH_79944.jpg",137010,"INHS_137010.JPG",79944,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_79944.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11126616,"83bbd10d-2587-5d0c-94e8-8734e405b58d","27e75dbc-0e92-4b86-b07e-9fd83d79531d",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis volucellus","Notropis ","Cyprinidae"
"5175","INHS_FISH_81124.jpg",137283,"INHS_137283.JPG",81124,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_81124.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11387305,"d88a5e79-ff3a-55ad-be38-828f95d66dc2","516fab99-80fa-4e12-9727-ddfb03146572",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis texanus","Notropis ","Cyprinidae"
"5197","INHS_FISH_81465.jpg",137366,"INHS_137366.JPG",81465,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_81465.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11064500,"a5187509-b30d-5510-9fde-555248850688","84fa608f-9105-4064-bbca-044ce9c9014a",16,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis texanus","Notropis ","Cyprinidae"
"5271","INHS_FISH_82397.jpg",137600,"INHS_137600.JPG",82397,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_82397.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10669178,"2069576f-ec5d-5502-8959-a91db5d00ee4","a0815cbc-768e-4f8b-8a8a-963c6001c952",14,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis volucellus","Notropis ","Cyprinidae"
"5273","INHS_FISH_82406.jpg",137602,"INHS_137602.JPG",82406,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_82406.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,10833676,"f8eee860-297a-5795-8ee2-c607e3167661","28415cdd-7925-409f-8da9-f56dcb344264",16,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis leuciodus","Notropis ","Cyprinidae"
"5275","INHS_FISH_82417.jpg",137605,"INHS_137605.JPG",82417,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_82417.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,10806885,"a2ece159-a4ae-50be-a170-7a1ef2169d24","cb3284e2-f6de-4f84-94f5-18ce49f799a4",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",5,"Notropis leuciodus","Notropis ","Cyprinidae"
"5278","INHS_FISH_82429.jpg",137608,"INHS_137608.JPG",82429,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_82429.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11283231,"0a3720b3-7e25-5de4-8b49-8d70a4012337","b938c238-ef45-4cf9-bd93-521fd5ebc96a",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis volucellus","Notropis ","Cyprinidae"
"5280","INHS_FISH_82436.jpg",137610,"INHS_137610.JPG",82436,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_82436.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,11648352,"224d13b6-674f-5f4b-ada3-9c62714c8d3a","b490dd27-3d71-4bf8-94f6-ba519f82535d",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis leuciodus","Notropis ","Cyprinidae"
"5282","INHS_FISH_82448.jpg",137613,"INHS_137613.JPG",82448,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_82448.jpg","Notropis stilbius","Notropis ","Cyprinidae","INHS",6016,4016,10675325,"f0907688-3bf3-51d0-be1b-364ca0aa83cb","a645917c-c219-41e9-a604-2e20d54e1bf4",10,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","True","True","none",8,"Notropis stilbius","Notropis ","Cyprinidae"
"5295","INHS_FISH_82514.jpg",137636,"INHS_137636.JPG",82514,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_82514.jpg","Notropis photogenis","Notropis ","Cyprinidae","INHS",6016,4016,10878410,"8811b816-b080-5000-a5bc-7b08d14023ed","b8aebe04-c1f2-4d5f-b1dc-69a6e72be2c0",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","True","True","none",9,"Notropis photogenis","Notropis ","Cyprinidae"
"5296","INHS_FISH_82517.jpg",137637,"INHS_137637.JPG",82517,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_82517.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,11082883,"a15ea349-8d49-5a7f-a089-673212ef84bf","6c4f7008-0caa-4e45-a993-1d69cf3d858d",16,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",5,"Notropis leuciodus","Notropis ","Cyprinidae"
"5300","INHS_FISH_82543.jpg",137642,"INHS_137642.JPG",82543,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_82543.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11232970,"a692270f-beba-50c9-a202-ee6b8824a9c3","37c590d4-29e3-4038-aadd-f9841f4314cd",15,1,"True","True","True","False","detailed","False","False","clear disk","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis volucellus","Notropis ","Cyprinidae"
"5307","INHS_FISH_82778.jpg",137677,"INHS_137677.JPG",82778,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_82778.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,11328373,"eb137174-3ae6-5e43-ae99-64e60d75c596","1ed848b3-5141-41ca-bac1-4dd58bf4b90e",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",5,"Notropis leuciodus","Notropis ","Cyprinidae"
"5311","INHS_FISH_82900.jpg",137690,"INHS_137690.JPG",82900,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_82900.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,11327564,"7b19f699-e0a4-5fae-a7e1-46bda7e1981f","0eee8baf-9c42-4ef6-84e4-f6a682c6e075",13,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","True","True","none",10,"Notropis leuciodus","Notropis ","Cyprinidae"
"5313","INHS_FISH_83027.jpg",137697,"INHS_137697.JPG",83027,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_83027.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10892792,"01c3561c-7c40-5158-9529-dc73dde590d7","64d8bb94-21e9-4561-b977-5114a3826669",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis volucellus","Notropis ","Cyprinidae"
"5317","INHS_FISH_83101.jpg",137713,"INHS_137713.JPG",83101,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_83101.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,10736793,"05c32c75-e73e-503e-a4d3-02d7a4c169eb","e2c9991c-335e-40b6-a4a0-4adb28118026",16,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","True","True","none",8,"Notropis leuciodus","Notropis ","Cyprinidae"
"5324","INHS_FISH_83216.jpg",137742,"INHS_137742.JPG",83216,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_83216.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11197772,"dd23ad40-2cb1-5788-8f8c-851533543673","3deaebf0-e8c8-45bb-9a2b-991b43f904bf",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",5,"Notropis texanus","Notropis ","Cyprinidae"
"5326","INHS_FISH_83228.jpg",137748,"INHS_137748.JPG",83228,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_83228.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10939133,"25f391ba-a57d-5a44-8caa-7a25e034d247","bd0ebbd4-e302-4d6c-8b22-e368467e6864",15,1,"True","True","True","False","detailed","False","False","clear disk","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis texanus","Notropis ","Cyprinidae"
"5330","INHS_FISH_83350.jpg",137797,"INHS_137797.JPG",83350,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_83350.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10658115,"133167ae-2cfc-52a0-a2fb-ffccbdb0f154","7ffd0152-92ef-4498-969e-22c329234036",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",7,"Notropis volucellus","Notropis ","Cyprinidae"
"5331","INHS_FISH_83392.jpg",137801,"INHS_137801.JPG",83392,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_83392.jpg","Notropis stilbius","Notropis ","Cyprinidae","INHS",6016,4016,11117560,"10d68e61-677d-5160-8eee-de0bf2ed57d9","57920776-509d-4f7a-b34b-4e925710116e",15,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis stilbius","Notropis ","Cyprinidae"
"5366","INHS_FISH_84159.jpg",137908,"INHS_137908.JPG",84159,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_84159.jpg","Notropis photogenis","Notropis ","Cyprinidae","INHS",6016,4016,10634907,"a71da5d9-db5d-56f7-a1a1-bf9da257d391","c285e749-c18e-4c72-921f-99a6b78efeeb",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",7,"Notropis photogenis","Notropis ","Cyprinidae"
"5399","INHS_FISH_85573.jpg",138256,"INHS_138256.JPG",85573,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_85573.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11362616,"41fcfe71-1fcc-5bea-bfab-cccb2937744e","7444e89f-2186-4ca1-ba4a-b7c47c3aa5d1",12,1,"True","True","True","False","detailed","False","False","string, tag","False",9,"left","straight","False","True","False","normal","False","True","none",3,"Notropis texanus","Notropis ","Cyprinidae"
"5401","INHS_FISH_85684.jpg",138290,"INHS_138290.JPG",85684,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_85684.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10908129,"5ba46379-9b41-5cb6-b21c-ffeb6b70a5bc","811add81-756f-41a1-b3b3-3aaed4507ac6",12,1,"True","True","True","False","detailed","False","False","Tag string","False",9,"left","straight","False","True","False","normal","False","True","none",5,"Notropis texanus","Notropis ","Cyprinidae"
"5405","INHS_FISH_85989.jpg",138368,"INHS_138368.JPG",85989,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_85989.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11447811,"b8d0427b-00a5-5b10-beb1-0156a70421e7","66d50973-3bec-49e3-9fc2-59df5b446f5d",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",5,"Notropis texanus","Notropis ","Cyprinidae"
"5420","INHS_FISH_86754.jpg",138554,"INHS_138554.JPG",86754,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_86754.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,10989278,"01ca4778-ca87-5e5a-81af-6e3011ff799d","3378067a-9525-449f-8435-2230c407b296",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis leuciodus","Notropis ","Cyprinidae"
"5434","INHS_FISH_86923.jpg",138586,"INHS_138586.JPG",86923,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_86923.jpg","Notropis rubellus","Notropis ","Cyprinidae","INHS",6016,4016,11152240,"d04c6265-36f0-5235-b643-9dc3b6d692b5","fcc9ff86-1a06-49ed-8483-421bf87efac1",15,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis rubellus","Notropis ","Cyprinidae"
"5435","INHS_FISH_86961.jpg",138595,"INHS_138595.JPG",86961,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_86961.jpg","Notropis ammophilus","Notropis ","Cyprinidae","INHS",6016,4016,10196753,"d580cef0-90a0-5a66-ba81-2df64b39c196","5ccd13ef-f36a-4cb2-b94e-3b09726aa67e",15,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis ammophilus","Notropis ","Cyprinidae"
"5437","INHS_FISH_86967.jpg",138598,"INHS_138598.JPG",86967,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_86967.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10767740,"c17a00f4-7045-5194-b9f3-023fe71e61d0","8ec6fb72-c71d-46cd-8adc-cd60bf3fee47",15,1,"True","True","True","False","detailed","False","False","clear disks","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis texanus","Notropis ","Cyprinidae"
"5439","INHS_FISH_86981.jpg",138604,"INHS_138604.JPG",86981,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_86981.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10621867,"cdd0dace-e61b-5e01-b7f3-d157e3d65e5f","08741281-8a7e-4c05-9f2a-b60b27e44d37",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis texanus","Notropis ","Cyprinidae"
"5445","INHS_FISH_87192.jpg",138646,"INHS_138646.JPG",87192,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_87192.jpg","Notropis rubellus","Notropis ","Cyprinidae","INHS",6016,4016,10369482,"868de562-e0ce-5f65-9a96-4c5d6ec4e733","48b86c0e-df3f-4849-b49e-232c405a5f6f",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",5,"Notropis rubellus","Notropis ","Cyprinidae"
"5449","INHS_FISH_87318.jpg",138670,"INHS_138670.JPG",87318,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_87318.jpg","Notropis ammophilus","Notropis ","Cyprinidae","INHS",6016,4016,9586321,"b21a9211-a554-5557-be70-1a268edd1327","18ee8e01-0907-4979-a9b5-86157f3f3f3f",14,1,"True","True","True","False","detailed","False","False","no","False",10,"left","straight","False","True","False","normal","True","True","none",10,"Notropis ammophilus","Notropis ","Cyprinidae"
"5451","INHS_FISH_87354.jpg",138678,"INHS_138678.JPG",87354,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_87354.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,9937240,"0b6d6ec1-fc07-51c2-bce7-4aaf0e41479a","061094f2-fc59-4beb-92ec-0ed47ee9257d",22,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",7,"Notropis leuciodus","Notropis ","Cyprinidae"
"5452","INHS_FISH_87361.jpg",138679,"INHS_138679.JPG",87361,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_87361.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11199822,"fad97f94-6278-5d38-9b19-df212da51d1f","7761fa33-138c-4c27-b46a-d3805ceea893",14,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis texanus","Notropis ","Cyprinidae"
"5453","INHS_FISH_87372.jpg",138682,"INHS_138682.JPG",87372,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_87372.jpg","Notropis ammophilus","Notropis ","Cyprinidae","INHS",6016,4016,9744285,"c491a5c8-3841-5c79-b9ac-32c8c30278c6","4eec322b-8b89-4b6b-8e48-36cb7657fc20",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis ammophilus","Notropis ","Cyprinidae"
"5454","INHS_FISH_87393.jpg",138685,"INHS_138685.JPG",87393,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_87393.jpg","Notropis rubellus","Notropis ","Cyprinidae","INHS",6016,4016,10572245,"48bd0f9e-d1e8-5d4a-8ad4-8c149480770e","596e71d9-942b-4bff-8632-ac12cb9e92c6",15,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",9,"Notropis rubellus","Notropis ","Cyprinidae"
"5455","INHS_FISH_87395.jpg",138686,"INHS_138686.JPG",87395,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_87395.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11198564,"d7cb8781-753c-5ef4-a6d3-888e878fa423","0ebed66a-75d3-47d3-98c9-28c3aabd531f",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",7,"Notropis volucellus","Notropis ","Cyprinidae"
"5458","INHS_FISH_87409.jpg",138690,"INHS_138690.JPG",87409,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_87409.jpg","Notropis rubellus","Notropis ","Cyprinidae","INHS",6016,4016,10714176,"a6d17dde-3d6c-566b-9dab-be955ae3ae1a","8aa8c467-1db6-4a05-81fb-288ca5af4a0a",12,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",6,"Notropis rubellus","Notropis ","Cyprinidae"
"5459","INHS_FISH_87425.jpg",138693,"INHS_138693.JPG",87425,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_87425.jpg","Notropis photogenis","Notropis ","Cyprinidae","INHS",6016,4016,10378235,"76c93360-a625-5c58-86e7-0b4956410a79","64349a1d-6e7d-49ec-9bdf-41ff50e55bdd",15,1,"True","True","True","False","detailed","False","False","clear disk","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis photogenis","Notropis ","Cyprinidae"
"5461","INHS_FISH_87433.jpg",138695,"INHS_138695.JPG",87433,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_87433.jpg","Notropis rubellus","Notropis ","Cyprinidae","INHS",6016,4016,10703284,"73c6daab-31ad-5eed-a282-3479c4cbc73b","589b8f99-eaaa-498e-b2fe-c53fe3c85d25",16,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",9,"Notropis rubellus","Notropis ","Cyprinidae"
"5463","INHS_FISH_87444.jpg",138697,"INHS_138697.JPG",87444,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_87444.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10928663,"14a3fb2d-5de4-57d9-be3f-c465bd9f7090","226ef876-5a34-4c32-bfab-2fe48680970d",15,1,"True","True","True","False","detailed","False","False","clear disk","False",9,"left","straight","False","True","False","normal","False","True","none",8,"Notropis volucellus","Notropis ","Cyprinidae"
"5466","INHS_FISH_87545.jpg",138715,"INHS_138715.JPG",87545,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_87545.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11219824,"445e34a6-9118-5be7-ab24-152ebb732c35","99e1b363-c0c6-4d7d-8652-30854ba0e40a",14,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","True","True","none",8,"Notropis texanus","Notropis ","Cyprinidae"
"5468","INHS_FISH_87561.jpg",138718,"INHS_138718.JPG",87561,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_87561.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11243497,"853b2a8b-3cd8-50c9-8c08-14ed1bea1dae","28588813-35a2-47c6-937f-3b1fed2cc439",22,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","False","True","none",5,"Notropis volucellus","Notropis ","Cyprinidae"
"5486","INHS_FISH_87969.jpg",138795,"INHS_138795.JPG",87969,"GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_87969.jpg","Notropis rubellus","Notropis ","Cyprinidae","INHS",6016,4016,10318961,"722728bd-1fc6-5c53-9af5-6256fc02e603","5c54f34b-45a4-4128-8889-e003bf304633",14,1,"True","True","True","False","detailed","False","False","no","False",9,"left","straight","False","True","False","normal","True","True","none",6,"Notropis rubellus","Notropis ","Cyprinidae"
