"original_file_name","id","file_name","catalog_id","dataset","path","scientific_name","genus","family","institution","width","height","size","SL_bbox","SL_lm","HL_bbox","HL_lm","pOD_bbox","pOD_lm","ED_bbox","ED_lm","HH_lm","EA_m","HA_m","FA_pca","FA_lm","scale","unit","FA_pca_meta","file.name","X.none.","X.none..1"
"INHS_FISH_78500",136687,"INHS_136687.JPG","78500","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_78500.jpg","Notropis photogenis","Notropis ","Cyprinidae","INHS",6016,4016,10107594,2359,2359.95,501,500.29,137,143.89,149,148,276,15426,114858,3.75,2.33,392.748,"cm",2.34,"INHS_FISH_78500",NA,NA
"INHS_FISH_78507",136689,"INHS_136689.JPG","78507","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_78507.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10426706,1828,1830.37,450,449,130,137.9,136,135.03,251,13054,95323,5.14,3.48,393.951,"cm",4.05,"INHS_FISH_78507",NA,NA
"INHS_FISH_78613",136712,"INHS_136712.JPG","78613","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_78613.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10642420,1988,1987.85,510,509.14,130,137.9,156,155.12,264,15626,112697,2.19,1.67,392.807,"cm",1.01,"INHS_FISH_78613",NA,NA
"INHS_FISH_78733",136754,"INHS_136754.JPG","78733","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_78733.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10566173,1266,1265.7,308,307.01,82,88.02,99,98.73,167,7704,42852,3.55,1.9,393.532,"cm",3.06,"INHS_FISH_78733",NA,NA
"INHS_FISH_78752",136761,"INHS_136761.JPG","78752","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_78752.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10802128,1369,1370.4,339,338.53,82,82.73,110,109.11,176,8453,49495,4.69,3.39,395.069,"cm",4.48,"INHS_FISH_78752",NA,NA
"INHS_FISH_78759",136762,"INHS_136762.JPG","78759","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_78759.jpg","Notropis ammophilus","Notropis ","Cyprinidae","INHS",6016,4016,10439370,1222,1239.78,282,282.29,76,78.1,81,80.4,159,4034,38736,11.12,9.99,391.9,"cm",11.56,"INHS_FISH_78759",NA,NA
"INHS_FISH_78762",136764,"INHS_136764.JPG","78762","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_78762.jpg","Notropis baileyi","Notropis ","Cyprinidae","INHS",6016,4016,9839376,2095,2097.1,537,536.18,135,145.77,154,153.03,295,16621,134381,177.05,-3.12,391.11,"cm",-3.26,"INHS_FISH_78762",NA,NA
"INHS_FISH_79123",136821,"INHS_136821.JPG","79123","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_79123.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,9404144,2333,2339.57,555,561.26,162,163,170,169.05,301,19566,142742,4.6,4.61,398.484,"cm",4.35,"INHS_FISH_79123",NA,NA
"INHS_FISH_79145",136823,"INHS_136823.JPG","79145","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_79145.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11030205,1684,1685.2,384,383.26,93,96.05,118,117.43,200,9509,66207,3.13,2.93,394.288,"cm",3.82,"INHS_FISH_79145",NA,NA
"INHS_FISH_79155",136825,"INHS_136825.JPG","79155","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_79155.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,10525932,1285,1308.88,279,278.95,68,68.88,100,99.08,159,6613,39681,12.84,11.19,395,"cm",12.46,"INHS_FISH_79155",NA,NA
"INHS_FISH_79202",136833,"INHS_136833.JPG","79202","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_79202.jpg","Notropis rubellus","Notropis ","Cyprinidae","INHS",6016,4016,10973688,2283,2287.74,495,494.97,139,139.29,129,128.02,252,12659,107496,175.29,-4.06,395.643,"cm",-5,"INHS_FISH_79202",NA,NA
"INHS_FISH_79214",136835,"INHS_136835.JPG","79214","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_79214.jpg","Notropis photogenis","Notropis ","Cyprinidae","INHS",6016,4016,10410980,2120,2122.57,561,562.23,181,182.58,163,162.79,277,18164,126602,3.65,3.32,392.809,"cm",3.73,"INHS_FISH_79214",NA,NA
"INHS_FISH_79253",136837,"INHS_136837.JPG","79253","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_79253.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,11617156,1896,1899.87,386,385.52,114,114.04,117,116.35,225,9905,74476,6.07,4.1,374.638,"cm",5.81,"INHS_FISH_79253",NA,NA
"INHS_FISH_79287",136844,"INHS_136844.JPG","79287","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_79287.jpg","Notropis photogenis","Notropis ","Cyprinidae","INHS",6016,4016,10625407,2616,2617.8,642,641.02,180,183.97,197,196.92,315,25994,165607,178.42,-2.65,366.989,"cm",-2.4,"INHS_FISH_79287",NA,NA
"INHS_FISH_79398",136857,"INHS_136857.JPG","79398","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_79398.jpg","Notropis photogenis","Notropis ","Cyprinidae","INHS",6016,4016,10546704,2156,2175.37,520,521.5,170,171.29,150,149.16,266,16320,112354,8.48,7.85,369.971,"cm",7.78,"INHS_FISH_79398",NA,NA
"INHS_FISH_79402",136859,"INHS_136859.JPG","79402","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_79402.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,10961864,2062,2061.35,463,462.28,132,143.39,135,134.06,254,11723,100810,1.74,1.06,396.428,"cm",1.31,"INHS_FISH_79402",NA,NA
"INHS_FISH_79653",136923,"INHS_136923.JPG","79653","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_79653.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10795898,1635,1634.65,405,404.6,98,100.9,111,110.45,213,8272,73096,2.65,1.61,396.045,"cm",2.37,"INHS_FISH_79653",NA,NA
"INHS_FISH_79758",136949,"INHS_136949.JPG","79758","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_79758.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10797708,1651,1656.19,377,378.23,106,106.23,121,120.07,194,10440,63902,5.83,4.95,394.084,"cm",5.37,"INHS_FISH_79758",NA,NA
"INHS_FISH_79784",136959,"INHS_136959.JPG","79784","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_79784.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11058458,1464,1463.1,353,352.57,97,102.46,120,119.27,185,9538,55435,179.54,-0.67,394.221,"cm",-0.62,"INHS_FISH_79784",NA,NA
"INHS_FISH_79848",136977,"INHS_136977.JPG","79848","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_79848.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11336466,1611,1624.56,386,389.8,101,101,141,140.29,222,13887,70990,9.74,7.68,396.278,"cm",8.81,"INHS_FISH_79848",NA,NA
"INHS_FISH_79899",136996,"INHS_136996.JPG","79899","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_79899.jpg","Notropis baileyi","Notropis ","Cyprinidae","INHS",6016,4016,9215708,1994,1999.9,497,496.01,119,126.53,145,144,278,15088,119085,175.01,-4.76,391.911,"cm",-5.41,"INHS_FISH_79899",NA,NA
"INHS_FISH_79944",137010,"INHS_137010.JPG","79944","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_79944.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11126616,1534,1543.77,369,373.02,109,109.11,127,126,201,10469,62419,8.24,6.77,393.595,"cm",8.24,"INHS_FISH_79944",NA,NA
"INHS_FISH_81124",137283,"INHS_137283.JPG","81124","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_81124.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11387305,1530,1529.02,364,363.05,84,87.93,118,117.02,188,10014,58328,0.86,-0.26,395.423,"cm",0.62,"INHS_FISH_81124",NA,NA
"INHS_FISH_81465",137366,"INHS_137366.JPG","81465","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_81465.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11064500,1660,1670.19,423,427.77,124,125.77,127,126.04,226,11875,78872,6.68,6.64,395.872,"cm",10.93,"INHS_FISH_81465",NA,NA
"INHS_FISH_82397",137600,"INHS_137600.JPG","82397","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_82397.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10669178,1931,1931.74,460,459.31,140,141.15,135,134,255,13307,99308,2.69,2.43,393.762,"cm",2.76,"INHS_FISH_82397",NA,NA
"INHS_FISH_82406",137602,"INHS_137602.JPG","82406","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_82406.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,10833676,2377,2376.29,520,519.6,135,141.68,152,151.01,280,15480,126436,1.62,0.89,395.233,"cm",0.67,"INHS_FISH_82406",NA,NA
"INHS_FISH_82417",137605,"INHS_137605.JPG","82417","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_82417.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,10806885,1895,1913.01,408,408.1,120,120.5,126,125,228,10718,80163,9.63,8.08,374.905,"cm",8.77,"INHS_FISH_82417",NA,NA
"INHS_FISH_82429",137608,"INHS_137608.JPG","82429","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_82429.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11283231,1475,1476.75,328,327,74,83.19,102,101.02,179,7285,50966,177.89,-3.49,393.447,"cm",-3.15,"INHS_FISH_82429",NA,NA
"INHS_FISH_82436",137610,"INHS_137610.JPG","82436","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_82436.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,11648352,1853,1857.28,427,426.47,127,129.25,129,128.06,239,11667,82437,4.34,4.32,375.312,"cm",3.94,"INHS_FISH_82436",NA,NA
"INHS_FISH_82448",137613,"INHS_137613.JPG","82448","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_82448.jpg","Notropis stilbius","Notropis ","Cyprinidae","INHS",6016,4016,10675325,1759,1767.4,407,408.6,119,119,133,132.24,221,12058,71521,6.31,5.91,392.145,"cm",5.65,"INHS_FISH_82448",NA,NA
"INHS_FISH_82514",137636,"INHS_137636.JPG","82514","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_82514.jpg","Notropis photogenis","Notropis ","Cyprinidae","INHS",6016,4016,10878410,2636,2640.41,616,615.07,163,171.09,189,188.38,301,24078,156122,177.02,-3.67,394.001,"cm",-3.7,"INHS_FISH_82514",NA,NA
"INHS_FISH_82517",137637,"INHS_137637.JPG","82517","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_82517.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,11082883,2303,2303.25,460,467.36,121,125.16,144,143.13,277,14068,113501,0.87,1.89,397.639,"cm",1.09,"INHS_FISH_82517",NA,NA
"INHS_FISH_82543",137642,"INHS_137642.JPG","82543","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_82543.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11232970,1442,1441.01,354,353,81,92.66,108,107.23,180,7818,54183,1.82,0.2,394.444,"cm",1.39,"INHS_FISH_82543",NA,NA
"INHS_FISH_82778",137677,"INHS_137677.JPG","82778","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_82778.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,11328373,1836,1840.11,413,419.7,117,117.02,126,125.04,225,11236,79820,4.34,4.27,395.146,"cm",3.55,"INHS_FISH_82778",NA,NA
"INHS_FISH_82900",137690,"INHS_137690.JPG","82900","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_82900.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,11327564,1508,1507.36,337,336.04,84,88.23,111,110.02,180,8209,51811,178.41,-1.25,374.921,"cm",-1.73,"INHS_FISH_82900",NA,NA
"INHS_FISH_83027",137697,"INHS_137697.JPG","83027","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_83027.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10892792,2262,2261.91,535,534.13,145,150.96,152,151.12,269,14607,122489,1.79,1.62,394.022,"cm",1.53,"INHS_FISH_83027",NA,NA
"INHS_FISH_83101",137713,"INHS_137713.JPG","83101","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_83101.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,10736793,1767,1771.86,398,403.66,104,125.36,110,109.29,238,7535,75117,175.65,-4.66,375.256,"cm",-5.17,"INHS_FISH_83101",NA,NA
"INHS_FISH_83216",137742,"INHS_137742.JPG","83216","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_83216.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11197772,1848,1853.66,400,399.85,95,96.34,116,115.07,216,9938,76767,5.66,4.86,394.2,"cm",5.42,"INHS_FISH_83216",NA,NA
"INHS_FISH_83228",137748,"INHS_137748.JPG","83228","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_83228.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10939133,1522,1529.82,353,354.99,92,92.91,113,113,185,9595,56282,7.63,6.15,394.781,"cm",7.16,"INHS_FISH_83228",NA,NA
"INHS_FISH_83350",137797,"INHS_137797.JPG","83350","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_83350.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10658115,1684,1684.07,407,409.71,109,111.2,131,130.1,219,12178,76253,1.98,2.04,393.489,"cm",2.55,"INHS_FISH_83350",NA,NA
"INHS_FISH_83392",137801,"INHS_137801.JPG","83392","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_83392.jpg","Notropis stilbius","Notropis ","Cyprinidae","INHS",6016,4016,11117560,1385,1384.09,337,341.32,87,87.97,107,106.79,164,7595,44996,1.46,0.66,392.604,"cm",0.2,"INHS_FISH_83392",NA,NA
"INHS_FISH_84159",137908,"INHS_137908.JPG","84159","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_84159.jpg","Notropis photogenis","Notropis ","Cyprinidae","INHS",6016,4016,10634907,2972,2978.55,719,731.71,175,207.23,194,193.04,360,27223,222224,178.96,-4.08,344.793,"cm",-0.89,"INHS_FISH_84159",NA,NA
"INHS_FISH_85573",138256,"INHS_138256.JPG","85573","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_85573.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11362616,1617,1620.3,404,405.18,113,118.6,120,119.27,265,10218,83797,174.74,-4.18,392.286,"cm",-7.76,"INHS_FISH_85573",NA,NA
"INHS_FISH_85684",138290,"INHS_138290.JPG","85684","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_85684.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10908129,1525,1524.5,368,367.39,110,110.77,105,104,200,7883,62120,177.8,-1.47,392.242,"cm",-3.51,"INHS_FISH_85684",NA,NA
"INHS_FISH_85989",138368,"INHS_138368.JPG","85989","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_85989.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11447811,1511,1514,348,347.09,87,97.49,88,88.46,199,5268,56331,5.07,4.17,391.092,"cm",5.17,"INHS_FISH_85989",NA,NA
"INHS_FISH_86754",138554,"INHS_138554.JPG","86754","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_86754.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,10989278,1901,1933.8,482,484.02,153,153.33,131,130,248,12169,99005,11.93,10.73,392.864,"cm",11.65,"INHS_FISH_86754",NA,NA
"INHS_FISH_86923",138586,"INHS_138586.JPG","86923","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_86923.jpg","Notropis rubellus","Notropis ","Cyprinidae","INHS",6016,4016,11152240,2520,2520.83,586,585.12,174,190.68,153,152.47,294,15056,150583,177.9,-2.18,393.793,"cm",-1.99,"INHS_FISH_86923",NA,NA
"INHS_FISH_86961",138595,"INHS_138595.JPG","86961","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_86961.jpg","Notropis ammophilus","Notropis ","Cyprinidae","INHS",6016,4016,10196753,1776,1778.04,487,486.04,146,159.41,124,123.15,229,10097,92423,176.67,-3.35,394.033,"cm",-3.23,"INHS_FISH_86961",NA,NA
"INHS_FISH_86967",138598,"INHS_138598.JPG","86967","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_86967.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10767740,1816,1815.11,442,441.41,114,115.12,134,133.09,230,13289,86761,1.3,0.63,394.51,"cm",0.27,"INHS_FISH_86967",NA,NA
"INHS_FISH_86981",138604,"INHS_138604.JPG","86981","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_86981.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,10621867,1680,1681.41,402,404.62,105,105.17,124,123.02,217,10518,74472,2.79,3.07,392.936,"cm",3.41,"INHS_FISH_86981",NA,NA
"INHS_FISH_87192",138646,"INHS_138646.JPG","87192","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_87192.jpg","Notropis rubellus","Notropis ","Cyprinidae","INHS",6016,4016,10369482,2564,2564.38,553,559.95,152,153.58,145,144.12,282,14900,135199,0.58,1.88,395.148,"cm",0.76,"INHS_FISH_87192",NA,NA
"INHS_FISH_87318",138670,"INHS_138670.JPG","87318","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_87318.jpg","Notropis ammophilus","Notropis ","Cyprinidae","INHS",6016,4016,9586321,1513,1540.7,402,402.89,128,129.26,113,112,217,7997,76540,13.01,11.08,394.152,"cm",12.97,"INHS_FISH_87318",NA,NA
"INHS_FISH_87354",138678,"INHS_138678.JPG","87354","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_87354.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,9937240,2265,2264.74,461,460.18,115,116.73,147,146.77,255,14756,103141,178.87,-1.47,396.081,"cm",-1.47,"INHS_FISH_87354",NA,NA
"INHS_FISH_87361",138679,"INHS_138679.JPG","87361","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_87361.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11199822,1977,1977.96,429,428.73,101,115,127,126.14,228,10819,87371,177.35,-2.55,396.399,"cm",-2.52,"INHS_FISH_87361",NA,NA
"INHS_FISH_87372",138682,"INHS_138682.JPG","87372","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_87372.jpg","Notropis ammophilus","Notropis ","Cyprinidae","INHS",6016,4016,9744285,1783,1788.9,453,463.15,140,141.28,106,105.3,252,6375,102162,4.49,5.03,395.159,"cm",3.53,"INHS_FISH_87372",NA,NA
"INHS_FISH_87393",138685,"INHS_138685.JPG","87393","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_87393.jpg","Notropis rubellus","Notropis ","Cyprinidae","INHS",6016,4016,10572245,1957,1961.9,466,468.85,141,141.35,126,125.04,241,11330,96184,5.11,4.44,394.929,"cm",4.12,"INHS_FISH_87393",NA,NA
"INHS_FISH_87395",138686,"INHS_138686.JPG","87395","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_87395.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11198564,1486,1485.02,340,339.15,86,93.23,105,104.02,186,7634,55015,1.08,0.31,393.218,"cm",0.54,"INHS_FISH_87395",NA,NA
"INHS_FISH_87409",138690,"INHS_138690.JPG","87409","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_87409.jpg","Notropis rubellus","Notropis ","Cyprinidae","INHS",6016,4016,10714176,1790,1789.62,445,447.39,136,136.72,131,130.1,237,11535,88465,1.98,1.5,395.317,"cm",1.28,"INHS_FISH_87409",NA,NA
"INHS_FISH_87425",138693,"INHS_138693.JPG","87425","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_87425.jpg","Notropis photogenis","Notropis ","Cyprinidae","INHS",6016,4016,10378235,2684,2683.11,620,619.18,167,174.04,192,191.44,321,23325,166260,179.97,-0.51,366.552,"cm",-0.41,"INHS_FISH_87425",NA,NA
"INHS_FISH_87433",138695,"INHS_138695.JPG","87433","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_87433.jpg","Notropis rubellus","Notropis ","Cyprinidae","INHS",6016,4016,10703284,1695,1702.31,414,413.59,132,132.14,106,105.02,214,8467,73907,6.8,5.66,393.924,"cm",5.86,"INHS_FISH_87433",NA,NA
"INHS_FISH_87444",138697,"INHS_138697.JPG","87444","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_87444.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10928663,1909,1908.6,465,465.47,118,135.2,149,148.05,246,14262,98333,179.16,-1.44,394.009,"cm",-0.53,"INHS_FISH_87444",NA,NA
"INHS_FISH_87545",138715,"INHS_138715.JPG","87545","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_87545.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11219824,1142,1141.34,265,264.19,57,61.1,78,77.23,140,4677,32886,179.14,-1.41,393.284,"cm",-1.12,"INHS_FISH_87545",NA,NA
"INHS_FISH_87561",138718,"INHS_138718.JPG","87561","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_87561.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11243497,1392,1399.83,347,346,91,92.4,109,108,182,8790,52161,9.04,6.44,393.431,"cm",8.6,"INHS_FISH_87561",NA,NA
"INHS_FISH_87969",138795,"INHS_138795.JPG","87969","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_87969.jpg","Notropis rubellus","Notropis ","Cyprinidae","INHS",6016,4016,10318961,1565,1578.17,406,412.63,116,116.28,109,108.66,198,9070,66769,7.48,7.68,394.591,"cm",6.86,"INHS_FISH_87969",NA,NA
"INHS_FISH_88015",138809,"INHS_138809.JPG","88015","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_88015.jpg","Notropis rubellus","Notropis ","Cyprinidae","INHS",6016,4016,10991188,2173,2172.88,525,527.42,156,156,138,138.76,258,14228,116574,0.65,1.64,397.235,"cm",0.73,"INHS_FISH_88015",NA,NA
"INHS_FISH_88042",138815,"INHS_138815.JPG","88042","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_88042.jpg","Notropis photogenis","Notropis ","Cyprinidae","INHS",6016,4016,10827808,1636,1646,431,432.05,121,121.15,141,140.06,223,14025,78496,9.23,6.63,393.201,"cm",7.78,"INHS_FISH_88042",NA,NA
"INHS_FISH_88046",138817,"INHS_138817.JPG","88046","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_88046.jpg","Notropis rubellus","Notropis ","Cyprinidae","INHS",6016,4016,10546734,1691,1697.18,405,409.04,114,114.63,111,110.29,204,8898,72006,4.8,5.27,393.97,"cm",4.12,"INHS_FISH_88046",NA,NA
"INHS_FISH_88057",138821,"INHS_138821.JPG","88057","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_88057.jpg","Notropis photogenis","Notropis ","Cyprinidae","INHS",6016,4016,10608827,2667,2666.06,659,659.15,187,188.29,190,189.45,321,24341,177537,0.42,0.39,394.731,"cm",0.28,"INHS_FISH_88057",NA,NA
"INHS_FISH_88063",138823,"INHS_138823.JPG","88063","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_88063.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,10531965,1574,1573.17,328,327.61,64,78.82,113,112,178,9012,53798,0.72,-0.84,394.083,"cm",0.01,"INHS_FISH_88063",NA,NA
"INHS_FISH_88076",138825,"INHS_138825.JPG","88076","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_88076.jpg","Notropis photogenis","Notropis ","Cyprinidae","INHS",6016,4016,11006400,2571,2571.09,609,609.97,182,182.07,166,165.01,287,18422,138249,179.51,-1.67,395.8,"cm",-0.73,"INHS_FISH_88076",NA,NA
"INHS_FISH_88093",138830,"INHS_138830.JPG","88093","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_88093.jpg","Notropis texanus","Notropis ","Cyprinidae","INHS",6016,4016,11325578,1920,1920.07,412,411.12,98,102.2,114,113.22,235,9111,87345,2.24,1.91,395.064,"cm",2.56,"INHS_FISH_88093",NA,NA
"INHS_FISH_88290",138884,"INHS_138884.JPG","88290","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_88290.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,10748191,2067,2071.73,463,465.03,133,133.24,142,141.01,249,13705,99445,4.58,4.26,374.924,"cm",4.53,"INHS_FISH_88290",NA,NA
"INHS_FISH_88630",138954,"INHS_138954.JPG","88630","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_88630.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,11346070,1808,1840.58,429,437.36,129,132.22,136,135,249,12741,90149,11.3,10.96,395.561,"cm",11.05,"INHS_FISH_88630",NA,NA
"INHS_FISH_88952",139043,"INHS_139043.JPG","88952","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_88952.jpg","Notropis photogenis","Notropis ","Cyprinidae","INHS",6016,4016,10002449,3786,3785.09,931,939.89,265,266.58,242,243.12,416,41733,338489,0.1,0.39,364.539,"cm",-0.42,"INHS_FISH_88952",NA,NA
"INHS_FISH_89013",139057,"INHS_139057.JPG","89013","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_89013.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,10645814,1355,1354.04,315,315.94,81,89.05,107,106.3,172,8349,45788,3.21,0.42,392.685,"cm",0.69,"INHS_FISH_89013",NA,NA
"INHS_FISH_89026",139059,"INHS_139059.JPG","89026","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_89026.jpg","Notropis leuciodus","Notropis ","Cyprinidae","INHS",6016,4016,11231848,1812,1816.88,442,441.02,124,126.7,137,136.06,235,12957,86172,175.17,-4.61,391.97,"cm",-5.24,"INHS_FISH_89026",NA,NA
"INHS_FISH_89039",139064,"INHS_139064.JPG","89039","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_89039.jpg","Notropis volucellus","Notropis ","Cyprinidae","INHS",6016,4016,11230425,804,806.22,212,212.04,47,51.89,68,67.07,113,3341,21981,7.84,5.12,394.334,"cm",7.08,"INHS_FISH_89039",NA,NA
"INHS_FISH_89077",139073,"INHS_139073.JPG","89077","GLIN","http://www.tubri.org/HDR/INHS/INHS_FISH_89077.jpg","Notropis rubellus","Notropis ","Cyprinidae","INHS",6016,4016,10663866,2299,2298.66,494,493.23,131,133.96,159,158.03,272,16944,110336,1.69,1.37,394.747,"cm",0.72,"INHS_FISH_89077",NA,NA
